"folio","oa","siteNumber","siteName","phase","status","sku","partId","qty","clientName"
"A12160503",253468,71608811,"SUCURSAL REFORMA DIANA","Operativo","Activo","UNC.CUAD.901.1",30884061,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160503",253468,71608811,"SUCURSAL REFORMA DIANA","Operativo","Activo","UNC.CUAD.904.1.4",30884075,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160503",253468,71608811,"SUCURSAL REFORMA DIANA","Operativo","Activo","UNC.CUAD.907.1",30884126,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160503",253468,71608811,"SUCURSAL REFORMA DIANA","Operativo","Activo","UNC.CUAD.916.1.1",30884060,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160503",253468,71608811,"SUCURSAL REFORMA DIANA","Operativo","Activo","UNC.CUAD.911.1.1",30884128,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160447",252917,71608802,"SUCURSAL ABC OBSERVATORIO","Operativo","Activo","UNC.CUAD.916.1.1",30876831,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160447",252917,71608802,"SUCURSAL ABC OBSERVATORIO","Operativo","Activo","UNC.CUAD.901.1",30876832,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160447",252917,71608802,"SUCURSAL ABC OBSERVATORIO","Operativo","Activo","UNC.CUAD.904.1.4",30876846,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160447",252917,71608802,"SUCURSAL ABC OBSERVATORIO","Operativo","Activo","UNC.CUAD.911.1.1",30876899,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12160447",252917,71608802,"SUCURSAL ABC OBSERVATORIO","Operativo","Activo","UNC.CUAD.907.1",30876897,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07160076",235032,71581915,"AVANDARO","Operativo","Activo","UNC.CUAD.901.1",30364180,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07160076",235032,71581915,"AVANDARO","Operativo","Activo","UNC.CUAD.904.1.4",30364218,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07160076",235032,71581915,"AVANDARO","Operativo","Activo","UNC.CUAD.907.1",30364279,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07160076",235032,71581915,"AVANDARO","Operativo","Activo","UNC.CUAD.911.1.1",30364281,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07160076",235032,71581915,"AVANDARO","Operativo","Activo","UNC.CUAD.916.1.1",30364195,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07160074",235016,71427168,"LAMARTINE 346","Planeación","Activo","UNC.CUAD.904.1.4",30363924,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A07160073",235016,70229799,"MIFEL_CORP_MASARYK_MPLS_RT01","Planeación","Activo","UNC.CUAD.904.1.4",30363901,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A06160283",233054,71427168,"LAMARTINE 346","Operativo","Activo","UNC.CUAD1.904.1",30309340,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A06160283",233054,71427168,"LAMARTINE 346","Operativo","Activo","UNC.CUAD1.904.1",30309342,8,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A06160283",233054,71427168,"LAMARTINE 346","Operativo","Activo","UNC.CUAD1.904.1",30309340,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A06160284",233054,70229799,"MIFEL_CORP_MASARYK_MPLS_RT01","Planeación","Activo","UNC.CUAD1.904.1",30309326,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150529",218244,71368061,"LAS AMERICAS","Operativo","Activo","UNC.CUAD.904.1.4",29392344,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150529",218244,71368061,"LAS AMERICAS","Operativo","Activo","UNC.CUAD.907.1",29392384,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150529",218244,71368061,"LAS AMERICAS","Operativo","Activo","UNC.CUAD.911.1.1",29392386,6,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150530",218244,71489224,"BERNARDO QUINTANA QRO","Operativo","Activo","UNC.CUAD.904.1.4",29392399,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150530",218244,71489224,"BERNARDO QUINTANA QRO","Operativo","Activo","UNC.CUAD.907.1",29392434,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150530",218244,71489224,"BERNARDO QUINTANA QRO","Operativo","Activo","UNC.CUAD.911.1.1",29392436,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150500",218063,71489224,"BERNARDO QUINTANA QRO","Operativo","Activo","UNC.CUAD.916.1.1",29382835,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150500",218063,71489224,"BERNARDO QUINTANA QRO","Operativo","Activo","UNC.CUAD.904.1.4",29382774,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150500",218063,71489224,"BERNARDO QUINTANA QRO","Operativo","Activo","UNC.CUAD.907.1",29382819,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150500",218063,71489224,"BERNARDO QUINTANA QRO","Operativo","Activo","UNC.CUAD.911.1.1",29382821,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150500",218063,71489224,"BERNARDO QUINTANA QRO","Operativo","Activo","UNC.CUAD.901.1",29382762,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150382",217297,71465587,"PLAZA ALTACIA LEON","Operativo","Activo","UNC.CUAD.901.1",29345100,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150382",217297,71465587,"PLAZA ALTACIA LEON","Operativo","Activo","UNC.CUAD.904.1.4",29345112,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150382",217297,71465587,"PLAZA ALTACIA LEON","Operativo","Activo","UNC.CUAD.907.1",29345157,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A12150382",217297,71465587,"PLAZA ALTACIA LEON","Operativo","Activo","UNC.CUAD.911.1.1",29345159,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150294",211766,71465708,"PLAZA MIA METEPEC","Operativo","Activo","UNC.CUAD.901.1",28806860,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150294",211766,71465708,"PLAZA MIA METEPEC","Operativo","Activo","UNC.CUAD.916.1.1",28806933,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150294",211766,71465708,"PLAZA MIA METEPEC","Operativo","Activo","UNC.CUAD.911.1.1",28806919,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150294",211766,71465708,"PLAZA MIA METEPEC","Operativo","Activo","UNC.CUAD.904.1.4",28806872,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150294",211766,71465708,"PLAZA MIA METEPEC","Operativo","Activo","UNC.CUAD.907.1",28806917,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150293",211766,71465707,"ARCOS CAMPESTRE AGS","Operativo","Activo","UNC.CUAD.916.1.1",28806853,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150293",211766,71465707,"ARCOS CAMPESTRE AGS","Operativo","Activo","UNC.CUAD.901.1",28806780,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150293",211766,71465707,"ARCOS CAMPESTRE AGS","Operativo","Activo","UNC.CUAD.904.1.4",28806792,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150293",211766,71465707,"ARCOS CAMPESTRE AGS","Operativo","Activo","UNC.CUAD.911.1.1",28806839,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150293",211766,71465707,"ARCOS CAMPESTRE AGS","Operativo","Activo","UNC.CUAD.907.1",28806837,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150291",211766,71465647,"PLAZA NORTE QUERETARO","Planeación","Activo","UNC.CUAD.901.1",28806700,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150291",211766,71465647,"PLAZA NORTE QUERETARO","Planeación","Activo","UNC.CUAD.907.1",28806757,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150291",211766,71465647,"PLAZA NORTE QUERETARO","Planeación","Activo","UNC.CUAD.911.1.1",28806759,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150291",211766,71465647,"PLAZA NORTE QUERETARO","Planeación","Activo","UNC.CUAD.916.1.1",28806773,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150291",211766,71465647,"PLAZA NORTE QUERETARO","Planeación","Activo","UNC.CUAD.904.1.4",28806712,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150289",211766,71465646,"PLAZA CONSTITUYENTES QRO","Operativo","Activo","UNC.CUAD.901.1",28806620,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150289",211766,71465646,"PLAZA CONSTITUYENTES QRO","Operativo","Activo","UNC.CUAD.907.1",28806677,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150289",211766,71465646,"PLAZA CONSTITUYENTES QRO","Operativo","Activo","UNC.CUAD.916.1.1",28806693,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150289",211766,71465646,"PLAZA CONSTITUYENTES QRO","Operativo","Activo","UNC.CUAD.911.1.1",28806679,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A10150289",211766,71465646,"PLAZA CONSTITUYENTES QRO","Operativo","Activo","UNC.CUAD.904.1.4",28806632,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150371",210316,71465039,"TOLUCA","Operativo","Activo","UNC.CUAD.901.1",28758370,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150371",210316,71465039,"TOLUCA","Operativo","Activo","UNC.CUAD.904.1.4",28758386,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150371",210316,71465039,"TOLUCA","Operativo","Activo","UNC.CUAD.907.1",28758431,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150371",210316,71465039,"TOLUCA","Operativo","Activo","UNC.CUAD.916.1.1",28758443,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150371",210316,71465039,"TOLUCA","Operativo","Activo","UNC.CUAD.911.1.1",28758433,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150063",208657,71453602,"PLAZA OASIS","Operativo","Activo","UNC.CUAD.901.1",28710443,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150065",208657,71453604,"COLONIA DEL VALLE","Planeación","Activo","UNC.CUAD.901.1",28710455,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150061",208657,71340965,"MODULO AGRONEGOCIOS PUEBLA","Planeación","Activo","UNC.CUAD.904.1.4",28710421,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150061",208657,71340965,"MODULO AGRONEGOCIOS PUEBLA","Planeación","Activo","UNC.CUAD.907.1",28710436,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150061",208657,71340965,"MODULO AGRONEGOCIOS PUEBLA","Planeación","Activo","UNC.CUAD.911.1.1",28710438,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150062",208657,70229800,"MIFEL_S011_VALLE_MONTERREY_RT01","Operativo","Activo","UNC.CUAD.904.1.4",28710372,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150062",208657,70229800,"MIFEL_S011_VALLE_MONTERREY_RT01","Operativo","Activo","UNC.CUAD.907.1",28710407,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150062",208657,70229800,"MIFEL_S011_VALLE_MONTERREY_RT01","Operativo","Activo","UNC.CUAD.911.1.1",28710409,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150060",208657,70229799,"MIFEL_CORP_MASARYK_MPLS_RT01","Operativo","Activo","UNC.CUAD.911.1.1",28710339,26,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150060",208657,70229799,"MIFEL_CORP_MASARYK_MPLS_RT01","Operativo","Activo","UNC.CUAD.907.1",28710337,26,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150060",208657,70229799,"MIFEL_CORP_MASARYK_MPLS_RT01","Operativo","Activo","UNC.CUAD.904.1.4",28710197,26,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150092",208650,71463033,"BELLAVISTA","Operativo","Activo","UNC.CUAD.916.1.1",28710086,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150092",208650,71463033,"BELLAVISTA","Operativo","Activo","UNC.CUAD.907.1",28710088,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150092",208650,71463033,"BELLAVISTA","Operativo","Activo","UNC.CUAD.901.1",28710090,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150092",208650,71463033,"BELLAVISTA","Operativo","Activo","UNC.CUAD.904.1.4",28710102,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150092",208650,71463033,"BELLAVISTA","Operativo","Activo","UNC.CUAD.911.1.1",28710087,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150090",208650,71463032,"LIBANO DF","Operativo","Activo","UNC.CUAD.916.1.1",28710006,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150090",208650,71463032,"LIBANO DF","Operativo","Activo","UNC.CUAD.901.1",28710007,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150090",208650,71463032,"LIBANO DF","Operativo","Activo","UNC.CUAD.907.1",28710064,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150090",208650,71463032,"LIBANO DF","Operativo","Activo","UNC.CUAD.911.1.1",28710066,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150090",208650,71463032,"LIBANO DF","Operativo","Activo","UNC.CUAD.904.1.4",28710019,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150087",208650,71463031,"STADIUM LEON","Planeación","Activo","UNC.CUAD.916.1.1",28709926,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150087",208650,71463031,"STADIUM LEON","Planeación","Activo","UNC.CUAD.901.1",28709927,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150087",208650,71463031,"STADIUM LEON","Planeación","Activo","UNC.CUAD.904.1.4",28709939,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150087",208650,71463031,"STADIUM LEON","Planeación","Activo","UNC.CUAD.907.1",28709984,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150087",208650,71463031,"STADIUM LEON","Planeación","Activo","UNC.CUAD.911.1.1",28709986,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150312",208650,71463030,"PLAZA LEON","Operativo","Activo","UNC.CUAD.901.1",28709847,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150312",208650,71463030,"PLAZA LEON","Operativo","Activo","UNC.CUAD.904.1.4",28709859,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150312",208650,71463030,"PLAZA LEON","Operativo","Activo","UNC.CUAD.907.1",28709904,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150312",208650,71463030,"PLAZA LEON","Operativo","Activo","UNC.CUAD.911.1.1",28709906,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A11150312",208650,71463030,"PLAZA LEON","Operativo","Activo","UNC.CUAD.916.1.1",28709846,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150086",208650,71463028,"ANTARES LEON","Operativo","Activo","UNC.CUAD.916.1.1",28709766,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150086",208650,71463028,"ANTARES LEON","Operativo","Activo","UNC.CUAD.904.1.4",28709779,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150086",208650,71463028,"ANTARES LEON","Operativo","Activo","UNC.CUAD.911.1.1",28709826,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150086",208650,71463028,"ANTARES LEON","Operativo","Activo","UNC.CUAD.907.1",28709824,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150086",208650,71463028,"ANTARES LEON","Operativo","Activo","UNC.CUAD.901.1",28709767,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150085",208650,71463027,"CITY CENTER METEPEC","Operativo","Activo","UNC.CUAD.907.1",28709744,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150085",208650,71463027,"CITY CENTER METEPEC","Operativo","Activo","UNC.CUAD.901.1",28709687,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150085",208650,71463027,"CITY CENTER METEPEC","Operativo","Activo","UNC.CUAD.904.1.4",28709699,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150085",208650,71463027,"CITY CENTER METEPEC","Operativo","Activo","UNC.CUAD.911.1.1",28709746,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150085",208650,71463027,"CITY CENTER METEPEC","Operativo","Activo","UNC.CUAD.916.1.1",28709686,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150083",208650,71463026,"CENTRO QUERETARO","Operativo","Activo","UNC.CUAD.901.1",28709607,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150083",208650,71463026,"CENTRO QUERETARO","Operativo","Activo","UNC.CUAD.911.1.1",28709666,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150083",208650,71463026,"CENTRO QUERETARO","Operativo","Activo","UNC.CUAD.904.1.4",28709619,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150083",208650,71463026,"CENTRO QUERETARO","Operativo","Activo","UNC.CUAD.907.1",28709664,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150083",208650,71463026,"CENTRO QUERETARO","Operativo","Activo","UNC.CUAD.916.1.1",28709606,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150082",208650,71463025,"JURIQUILLA QUERETARO","Operativo","Activo","UNC.CUAD.916.1.1",28709526,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150082",208650,71463025,"JURIQUILLA QUERETARO","Operativo","Activo","UNC.CUAD.904.1.4",28709539,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150082",208650,71463025,"JURIQUILLA QUERETARO","Operativo","Activo","UNC.CUAD.907.1",28709584,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150082",208650,71463025,"JURIQUILLA QUERETARO","Operativo","Activo","UNC.CUAD.911.1.1",28709586,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150082",208650,71463025,"JURIQUILLA QUERETARO","Operativo","Activo","UNC.CUAD.901.1",28709527,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150081",208650,71463024,"CENTRAL PARK QUERETARO","Operativo","Activo","UNC.CUAD.901.1",28709446,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150081",208650,71463024,"CENTRAL PARK QUERETARO","Operativo","Activo","UNC.CUAD.907.1",28709503,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150081",208650,71463024,"CENTRAL PARK QUERETARO","Operativo","Activo","UNC.CUAD.911.1.1",28709505,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09150081",208650,71463024,"CENTRAL PARK QUERETARO","Operativo","Activo","UNC.CUAD.904.1.4",28709458,7,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A03150150",193058,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.904.1.4",27985211,14,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A03150150",193058,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.907.1",27985291,14,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A03150150",193058,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.911.1.1",27985293,14,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A03150150",193058,71268939,"MIFEL SUCURSAL DEL VALLE","Operativo","Activo","UNC.CUAD.916.1.1",27985314,2,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A09140043",177480,70229799,"MIFEL_CORP_MASARYK_MPLS_RT01","Planeación","Activo","UNC.CUAD.916.1.1",27210532,37,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140138",175806,71438569,"MIFEL CENTRO COMERCIAL SANTA FE","Operativo","Activo","UNC.CUAD.904.1.4",27088956,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140138",175806,71438569,"MIFEL CENTRO COMERCIAL SANTA FE","Operativo","Activo","UNC.CUAD.901.1",27088970,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140138",175806,71438569,"MIFEL CENTRO COMERCIAL SANTA FE","Operativo","Activo","UNC.CUAD.907.1",27088981,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140138",175806,71438569,"MIFEL CENTRO COMERCIAL SANTA FE","Operativo","Activo","UNC.CUAD.911.1.1",27088983,5,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
"A08140138",175806,71438569,"MIFEL CENTRO COMERCIAL SANTA FE","Operativo","Activo","UNC.CUAD.916.1.1",27088993,1,"BANCA MIFEL S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MIFEL"
