"folio"
"A12160125"
"A09160261"
"A09160261"
"A09160261"
"A09160261"
"A11160074"
"A11160074"
"A11160074"
"A11160075"
"A11160075"
"A11160075"
"A10160153"
"A10160153"
"A10160153"
"A10160153"
"A10160545"
"A10160545"
"A10160545"
"A03180137"
"A03180137"
"A03180137"
"A03180137"
"A10160504"
"A10160504"
"A10160504"
"A10160504"
"A03180013"
"A10160186"
"A10160186"
"A10160186"
"A10160186"
"A10160186"
"A11160079"
"A11160079"
"A11160079"
"A11160079"
"A04180762"
"A10160162"
"A10160162"
"A10160162"
"A10160162"
"A10160162"
"A03180256"
"A03180256"
"A03180256"
"A03180256"
"A09160226"
"A09160226"
"A09160226"
"A09160226"
"A09160226"
"A05180985"
"A09160241"
"A09160241"
"A09160241"
"A09160241"
"A09160241"
"A10160171"
"A10160171"
"A10160171"
"A10160171"
"A09160260"
"A09160260"
"A09160260"
"A09160260"
"A09160260"
"A09160266"
"A09160266"
"A09160266"
"A09160266"
"A09160266"
"A09160275"
"A09160275"
"A09160275"
"A09160275"
"A09160275"
"A09160274"
"A09160274"
"A09160274"
"A09160274"
"A09160274"
"A09160291"
"A09160291"
"A09160291"
"A09160291"
"A09160291"
"A09160332"
"A09160332"
"A09160332"
"A09160332"
"A09160332"
"A10160550"
"A10160550"
"A10160550"
"A10160550"
"A03170043"
"A03170043"
"A03170043"
"A03170043"
"A09160218"
"A09160218"
"A09160218"
"A09160218"
"A09160218"
"A10160412"
"A10160412"
"A10160412"
"A10160412"
"A10160412"
"A03170092"
"A03170092"
"A03170092"
"A03170092"
"A03170092"
"A08180968"
"A09160221"
"A09160221"
"A09160221"
"A09160221"
"A09160221"
"A10160448"
"A10160448"
"A10160448"
"A10160448"
"A07181188"
"A07181188"
"A07181188"
"A07181188"
"A10160154"
"A10160154"
"A10160154"
"A10160154"
"A10160154"
"A10160160"
"A10160160"
"A10160160"
"A10160160"
"A10160160"
"A07181120"
"A07181120"
"A07181120"
"A07181120"
"A12160372"
"A12160372"
"A12160372"
"A12160372"
"A12160372"
"A12160521"
"A12160521"
"A12160521"
"A12160521"
"A09160219"
"A09160219"
"A09160219"
"A09160219"
"A09160217"
"A09160217"
"A09160217"
"A11160644"
"A12160296"
"A12160296"
"A11160645"
"A12160297"
"A12160297"
"A04170137"
"A05172213"
"A04170137"
"A04170137"
"A06171802"
"A06171802"
"A06171802"
"A06171813"
"A06171813"
"A06171813"
"A06171806"
"A06171806"
"A06171806"
"A12173814"
"A11171180"
"A11171180"
"A11171180"
"A12160160"
"A12160160"
"A12160160"
"A12160160"
"A12160160"
"A12160160"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A05171448"
"A05171448"
"A05171455"
"A12160270"
"A12160270"
"A05171448"
"A05171448"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A05172283"
"A05172283"
"A05172283"
"A06170424"
"A06170424"
"A06170424"
"A06170424"
"A12160270"
"A12160270"
"A06170424"
"A06170424"
"A12160270"
"A12160270"
"A05171448"
"A05171448"
"A06170424"
"A06170424"
"A06170424"
"A06170424"
"A05171448"
"A05171448"
"A06170424"
"A06170424"
"A12160270"
"A12160270"
"A06170424"
"A06170424"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A12160270"
"A05172283"
"A05172283"
"A06170424"
"A06170424"
"A12160270"
"A12160270"
"A05172283"
"A05172283"
"A05172283"
"A05172283"
"A11180169"
"A05171448"
"A05171448"
"A06170424"
"A06170424"
"A06170424"
"A12160270"
"A12160270"
"A05172283"
"A05172283"
"A12160270"
"A12160270"
"A12160117"
"A12160117"
"A12160117"
"A10160276"
"A10160276"
"A10160276"
"A10160276"
"A10160279"
"A10160276"
"A10160276"
"A10160276"
"A10160276"
"A10160276"
"A06171126"
"A04170167"
"A12160558"
"A12160558"
"A12160558"
"A12160558"
"A12160557"
"A12160557"
"A12160557"
"A12160557"
"A07170617"
"A07170617"
"A12160557"
"A12160557"
"A12160557"
"A12160557"
"A12160557"
"A03170500"
"A03170500"
"A03170500"
"A03170500"
"A03170500"
"A05180978"
"A05180978"
"A08180205"
"A08180205"
"A06160123"
"A06160123"
"A06160123"
"A06160123"
"A06160126"
"A06160126"
"A06160126"
"A06160126"
"A06160125"
"A06160125"
"A06160125"
"A06160125"
"A06160420"
"A06160420"
"A06160420"
"A06160420"
"A06160420"
"A11160082"
"A11160082"
"A11160082"
"A11160082"
"A11160082"
"A11160082"
"A11160082"
"A11160082"
"A11160082"
"A02170340"
"A02170340"
"A02170342"
"A02170342"
"A02170342"
"A02170328"
"A02170328"
"A02170332"
"A02170332"
"A02170329"
"A02170329"
"A02170339"
"A02170339"
"A02170327"
"A02170327"
"A07170023"
"A07170023"
"A02170325"
"A02170325"
"A02170333"
"A02170333"
"A02170338"
"A02170338"
"A02170340"
"A02170340"
"A03171255"
"A03171255"
"A03171255"
"A03171255"
"A03171255"
"A04171195"
"A04171294"
"A03171255"
"A03171255"
"A01170014"
"A01170014"
"A01170014"
"A01170014"
"A01170014"
"A01170014"
"A01170014"
"A01170014"
"A01170014"
"A01170014"
"A01170014"
"A01181042"
"A01181042"
"A01170014"
"A01170014"
"A01181042"
"A01181042"
"A01170784"
"A01170784"
"A01170784"
"A01170784"
"A01170784"
"A03160058"
"A03160058"
"A03160058"
"A03160058"
"A09160445"
"A09160445"
"A09160445"
"A09160445"
"A09160445"
"A09160445"
"A11160231"
"A09160445"
"A09170023"
"A09170023"
"A09170023"
"A09170023"
"A06170653"
"A06170653"
"A06170653"
"A06170653"
"A06170653"
"A06170653"
"A07170225"
"A09170984"
"A09170984"
"A09170984"
"A02170013"
"A02170013"
"A02170013"
"A02170013"
"A02170030"
"A02170030"
"A02170030"
"A02170030"
"A06171803"
"A06171803"
"A06171804"
"A06171804"
"A06171804"
"A06171804"
"A05171882"
"A05171882"
"A05171882"
"A05171882"
"A05171882"
"A05171882"
"A05172107"
"A05172107"
"A05172107"
"A05171961"
"A05171961"
"A05171961"
"A05171961"
"A05172118"
"A05171961"
"A05172107"
"A05172107"
"A05172107"
"A05172107"
"A05172107"
"A05172107"
"A07170198"
"A07170198"
"A07170198"
"A07170198"
"A07170198"
"A08170673"
"A08170673"
"A08170673"
"A08170673"
"A08170673"
"A08170673"
"A03170641"
"A03170687"
"A03170649"
"A03171303"
"A03170655"
"A03170635"
"A03170647"
"A03171284"
"A03171051"
"A03170644"
"A03170638"
"A03170716"
"A03170645"
"A03170619"
"A03170642"
"A03171461"
"A03170743"
"A03170744"
"A03170899"
"A03171293"
"A03170724"
"A03171269"
"A03171288"
"A03171299"
"A03170839"
"A03170919"
"A03170849"
"A03170673"
"A03170710"
"A03170699"
"A03170691"
"A03170626"
"A03170620"
"A03171271"
"A03170718"
"A03170740"
"A03170617"
"A03170621"
"A03170830"
"A03170684"
"A03170870"
"A03171526"
"A03170910"
"A03171279"
"A03170651"
"A03171281"
"A03170713"
"A03170742"
"A03170753"
"A03170675"
"A03170708"
"A03170712"
"A03171304"
"A03170814"
"A03170739"
"A03170903"
"A03170829"
"A03170628"
"A03170652"
"A03170676"
"A03170654"
"A03170629"
"A03170725"
"A03170632"
"A03170646"
"A03170650"
"A03170630"
"A03170714"
"A03170625"
"A03170678"
"A03171276"
"A03171302"
"A03171287"
"A03171297"
"A03170679"
"A03170747"
"A03170796"
"A03171053"
"A03170745"
"A03170806"
"A03171294"
"A03170838"
"A03171277"
"A03171270"
"A03171295"
"A03170689"
"A03171280"
"A03171306"
"A03170672"
"A03170692"
"A03170939"
"A03171285"
"A03170631"
"A03170639"
"A03170636"
"A03170741"
"A03170754"
"A03170811"
"A03170726"
"A03170653"
"A03170701"
"A03170683"
"A03170746"
"A03170693"
"A03170748"
"A03170750"
"A03170826"
"A03170864"
"A03170898"
"A03171289"
"A03170706"
"A03170819"
"A03170824"
"A03170852"
"A03170862"
"A03170877"
"A03170909"
"A03170937"
"A03171057"
"A03171268"
"A03171292"
"A03170720"
"A03170834"
"A03170858"
"A03170911"
"A03170921"
"A03170928"
"A03170930"
"A03170933"
"A03171286"
"A03171300"
"A03170627"
"A03170711"
"A03170729"
"A03170738"
"A03170791"
"A03170855"
"A03170888"
"A03171126"
"A03171531"
"A03170618"
"A03170727"
"A03170749"
"A03170752"
"A03170831"
"A03170887"
"A03170902"
"A03170931"
"A03170936"
"A03170940"
"A03170968"
"A03171050"
"A03171456"
"A03170633"
"A03170637"
"A03170709"
"A03170715"
"A03170821"
"A03170915"
"A03171065"
"A03171275"
"A03171301"
"A03171305"
"A03171527"
"A03170634"
"A03170657"
"A03170662"
"A03170665"
"A03170666"
"A03170698"
"A03170835"
"A03170843"
"A03170873"
"A03170906"
"A03170971"
"A04170253"
"A03170696"
"A03170702"
"A03170722"
"A03170721"
"A03170772"
"A03170779"
"A03170783"
"A03170875"
"A03170913"
"A03171052"
"A04170261"
"A04170267"
"A03170660"
"A03170664"
"A03170844"
"A03170845"
"A03170851"
"A03170925"
"A03171022"
"A03171089"
"A03171168"
"A03171209"
"A03171309"
"A04170260"
"A03170785"
"A03170833"
"A03170848"
"A03170861"
"A03170900"
"A03170916"
"A03170941"
"A03170947"
"A03170949"
"A03170989"
"A03171418"
"A03171478"
"A03171528"
"A03170682"
"A03170775"
"A03170788"
"A03170792"
"A03170822"
"A03170881"
"A03170892"
"A03170905"
"A03171071"
"A03171072"
"A03171073"
"A03171470"
"A03170658"
"A03170685"
"A03170730"
"A03170776"
"A03170880"
"A03170882"
"A03170897"
"A03170953"
"A03171023"
"A03171170"
"A03171329"
"A04170258"
"A03170705"
"A03170780"
"A03170793"
"A03170957"
"A03170985"
"A03171090"
"A03171472"
"A03171328"
"A03171417"
"A03171416"
"A03171533"
"A03170784"
"A03170786"
"A03170847"
"A03170908"
"A03170912"
"A03170917"
"A03171215"
"A03171311"
"A03171471"
"A03171479"
"A04170252"
"A04170264"
"A03170952"
"A03170954"
"A03170976"
"A03171031"
"A03171087"
"A03171097"
"A03171158"
"A03171165"
"A03171183"
"A03171320"
"A03171480"
"A03171532"
"A03170836"
"A03170885"
"A03170886"
"A03170891"
"A03171147"
"A03171149"
"A03171175"
"A03171206"
"A03171216"
"A03171282"
"A03171474"
"A03171481"
"A03170934"
"A03171080"
"A03171095"
"A03171102"
"A03171214"
"A03171308"
"A03171476"
"A03171486"
"A03171489"
"A03171525"
"A03171530"
"A03170774"
"A03170865"
"A03170890"
"A03170918"
"A03170965"
"A03170966"
"A03170980"
"A03170990"
"A03171083"
"A03171107"
"A03171327"
"A04170263"
"A03170656"
"A03170667"
"A03170695"
"A03170723"
"A03170846"
"A03170850"
"A03170938"
"A03171064"
"A03171094"
"A03171150"
"A03171213"
"A03171463"
"A03170860"
"A03170904"
"A03170964"
"A03170967"
"A03171025"
"A03171028"
"A03171037"
"A03171075"
"A03171099"
"A03171199"
"A03171462"
"A03170773"
"A03170803"
"A03170827"
"A03170907"
"A03170945"
"A03170946"
"A03171042"
"A03171078"
"A03171085"
"A03171086"
"A03171159"
"A03171212"
"A03170854"
"A03170927"
"A03170973"
"A03171082"
"A03171093"
"A03171105"
"A03171169"
"A03171319"
"A03171321"
"A03171488"
"A03171524"
"A04170091"
"A03170661"
"A03170681"
"A03170719"
"A03170895"
"A03170944"
"A03171039"
"A03171092"
"A03171171"
"A03171187"
"A03171483"
"A03171487"
"A04170132"
"A04170257"
"A04170269"
"A03170663"
"A03170674"
"A03170703"
"A03170794"
"A03170959"
"A03170969"
"A03171174"
"A03171204"
"A03171330"
"A03171484"
"A04170090"
"A03170670"
"A03170686"
"A03170951"
"A03170986"
"A03171066"
"A03171098"
"A03171106"
"A03171164"
"A03171179"
"A03171324"
"A04170094"
"A08170953"
"A03170671"
"A03170690"
"A03170694"
"A03170866"
"A03170963"
"A03170981"
"A03170983"
"A03170987"
"A03171091"
"A03171200"
"A03171202"
"A04170093"
"A03170782"
"A03170789"
"A03170872"
"A03170950"
"A03170962"
"A03170961"
"A03171033"
"A03171104"
"A03171176"
"A03171475"
"A04170256"
"A03170914"
"A03171069"
"A03171186"
"A04170130"
"A04170265"
"A04170268"
"A03170924"
"A03170948"
"A03171034"
"A03171035"
"A03171036"
"A03171157"
"A03171310"
"A03171326"
"A04170266"
"A03170659"
"A03170893"
"A03170926"
"A03170943"
"A03170972"
"A03170982"
"A03171038"
"A03171184"
"A03171203"
"A03171208"
"A06170436"
"A03170697"
"A03170787"
"A03170867"
"A03170884"
"A03170889"
"A03170974"
"A03171030"
"A03171032"
"A03171054"
"A03171177"
"A03171211"
"A03171313"
"A03171477"
"A03170640"
"A03170778"
"A03170790"
"A03170929"
"A03171024"
"A03171026"
"A03171045"
"A03171060"
"A03171084"
"A03171314"
"A03171317"
"A03171473"
"A03170804"
"A03170857"
"A03170901"
"A03170978"
"A03171079"
"A03171081"
"A03171151"
"A03171231"
"A04170251"
"A06171685"
"A06171951"
"A03170677"
"A03171048"
"A03171068"
"A03171074"
"A03171076"
"A03171100"
"A03171101"
"A03171103"
"A03171155"
"A03171161"
"A03171181"
"A03171459"
"A03171485"
"A08170345"
"A03171047"
"A03171070"
"A03171207"
"A03171482"
"A01170510"
"A01170510"
"A01170510"
"A01170510"
"A01170510"
"A01170791"
"A01170791"
"A01170791"
"A01170791"
"A01170791"
"A01170791"
"A02170046"
"A02170046"
"A02170046"
"A02170046"
"A02170119"
"A02170059"
"A02170063"
"A02170062"
"A02170061"
"A02170064"
"A02170053"
"A02170052"
"A02170055"
"A02170056"
"A02170057"
"A02170054"
"A02170060"
"A02170060"
"A08170170"
"A08170170"
"A08170170"
"A08170170"
"A08170170"
"A09170768"
"A09170768"
"A09170768"
"A08180131"
"A08180131"
"A11180171"
"A11180171"
"A06171422"
"A06171422"
"A06171422"
"A06171422"
"A06171422"
"A03171182"
"A03171182"
"A03171182"
"A03171182"
"A03171182"
"A03171182"
"A03171182"
"A03171182"
"A06171635"
"A06171635"
"A06171635"
"A06171635"
"A06171635"
"A06171635"
"A08160114"
"A08160114"
"A12160208"
"A01170031"
"A01170031"
"A08160114"
"A07170182"
"A07170182"
"A07170182"
"A07170182"
"A07170182"
"A07170182"
"A07170014"
"A07170014"
"A07170014"
"A07170014"
"A07170014"
"A07170351"
"A07170351"
"A07170343"
"A07170343"
"A07170344"
"A07170344"
"A07170352"
"A07170352"
"A07170354"
"A07170354"
"A07170357"
"A07170357"
"A07170356"
"A07170356"
"A07170358"
"A07170358"
"A07170362"
"A07170362"
"A07170364"
"A07170364"
"A07170367"
"A07170367"
"A07170366"
"A07170366"
"A08170274"
"A08170274"
"A03180133"
"A03180133"
"A07170342"
"A07170342"
"A07170355"
"A07170355"
"A07170361"
"A07170361"
"A03180134"
"A03180134"
"A05180575"
"A05180575"
"A07170360"
"A07170360"
"A07170365"
"A07170365"
"A03180132"
"A03180132"
"A03182156"
"A03182156"
"A05180576"
"A05180576"
"A07170363"
"A07170363"
"A03180131"
"A03180131"
"A03182157"
"A03182157"
"A07170345"
"A07170345"
"A07170349"
"A07170349"
"A07170730"
"A07170730"
"A07170730"
"A07170730"
"A07170730"
"A07170730"
"A05160570"
"A05160570"
"A05160570"
"A05160570"
"A05160570"
"A05160570"
"A05160570"
"A08171082"
"A10170387"
"A05160570"
"A07170754"
"A07170754"
"A07170754"
"A07170754"
"A07170754"
"A07170754"
"A07170729"
"A07170729"
"A07170729"
"A07170729"
"A07170729"
"A07170729"
"A07170731"
"A07170731"
"A07170731"
"A07170731"
"A07170731"
"A07170731"
"A07170733"
"A07170733"
"A07170733"
"A07170733"
"A07170733"
"A07170733"
"A07170738"
"A07170738"
"A07170738"
"A07170738"
"A07170738"
"A07170738"
"A07170755"
"A07170755"
"A07170755"
"A07170755"
"A07170755"
"A07170755"
"A10170581"
"A10170581"
"A10170581"
"A10170581"
"A10170581"
"A10170581"
"A10170581"
"A10170581"
"A09170790"
"A09170790"
"A09170790"
"A09170790"
"A09170790"
"A09170790"
"A03182054"
"A08181225"
"A09180519"
"A09180519"
"A07170195"
"A07170195"
"A07170195"
"A07170195"
"A07170195"
"A07170195"
"A07170195"
"A07170195"
"A03182041"
"A03182041"
"A03182041"
"A04180742"
"A08170019"
"A08170019"
"A08170019"
"A08170019"
"A08170019"
"A06181870"
"A06181870"
"A06181870"
"A06181870"
"A06181870"
"A10170565"
"A10170565"
"A10170565"
"A10170565"
"A10170568"
"A10170568"
"A10170568"
"A10170568"
"A10170567"
"A10170567"
"A10170567"
"A10170567"
"A10170571"
"A10170571"
"A10170571"
"A10170571"
"A10170573"
"A10170573"
"A10170573"
"A10170573"
"A10170574"
"A10170574"
"A10170577"
"A10170577"
"A10170578"
"A10170578"
"A10170578"
"A10170578"
"A01181708"
"A01181708"
"A01181708"
"A01181708"
"A01181709"
"A01181709"
"A01181709"
"A01181709"
"A01181710"
"A01181710"
"A01181710"
"A01181710"
"A01181714"
"A01181714"
"A01181714"
"A01181714"
"A01181713"
"A01181713"
"A01181713"
"A01181713"
"A01181711"
"A01181711"
"A01181711"
"A01181711"
"A01181712"
"A01181712"
"A01181712"
"A01181712"
"A01181707"
"A01181707"
"A01181707"
"A01181707"
"A03182444"
"A03182444"
"A01150610"
"A01150610"
"A01150610"
"A01150610"
"A01150610"
"A01150614"
"A01150614"
"A01150614"
"A01150614"
"A01150614"
"A01150615"
"A01150615"
"A01150615"
"A01150615"
"A01150615"
"A05150038"
"A05150038"
"A05150038"
"A03160379"
"A12150445"
"A04160213"
"A01150610"
"A01150610"
"A05182012"
"A05182012"
"A04160213"
"A04160213"
"A04160213"
"A01150610"
"A09150245"
"A09150245"
"A01160123"
"A01160123"
"A07160147"
"A07160147"
"A02160217"
"A01170790"
"A01170790"
"A05181291"
"A02150180"
"A02150180"
"A02150180"
"A04150055"
"A04150055"
"A04150055"
"A12150212"
"A12150212"
"A12150213"
"A12150213"
"A12150212"
"A12150212"
"A12150212"
"A12150213"
"A12150213"
"A05171431"
"A05171431"
"A05171431"
"A05171431"
"A12150212"
"A12150212"
"A12150212"
"A07170375"
"A07170375"
"A07170375"
"A07170375"
"A07170375"
"A07170375"
"A07150425"
"A07150425"
"A07150425"
"A07150425"
"A07150437"
"A07150437"
"A07150438"
"A07150438"
"A07150425"
"A07150425"
"A07150435"
"A07150435"
"A07150444"
"A07150444"
"A07160134"
"A07160134"
"A06160481"
"A06160481"
"A06160481"
"A06160481"
"A06160478"
"A06160478"
"A07160189"
"A07160189"
"A07160189"
"A07160189"
"A06160482"
"A06160482"
"A10160056"
"A10160056"
"A06160479"
"A06160479"
"A07160137"
"A07160137"
"A07160136"
"A07160136"
"A11160559"
"A11160559"
"A07160022"
"A07160022"
"A07160022"
"A07160022"
"A07160022"
"A07160022"
"A07160020"
"A07160020"
"A07160020"
"A07160020"
"A07160020"
"A07160020"
"A06160490"
"A06160490"
"A06160490"
"A06160492"
"A06160492"
"A06160492"
"A06160492"
"A06160492"
"A06160487"
"A06160487"
"A07160016"
"A07160016"
"A07160016"
"A07160016"
"A07160016"
"A07160015"
"A07160015"
"A07160031"
"A07160031"
"A07160031"
"A07160031"
"A07160028"
"A07160028"
"A07160028"
"A07160028"
"A07160028"
"A07160030"
"A07160030"
"A07160030"
"A07160030"
"A07160030"
"A09160499"
"A09160499"
"A09160499"
"A09160499"
"A09160499"
"A09160496"
"A09160496"
"A07160029"
"A07160029"
"A07160029"
"A07160029"
"A07160029"
"A11160560"
"A11160560"
"A10160014"
"A10160014"
"A10160014"
"A10160014"
"A10160014"
"A07160019"
"A07160019"
"A07160021"
"A07160021"
"A07160189"
"A07160189"
"A10160016"
"A10160016"
"A10160016"
"A10160016"
"A10160016"
"A10160016"
"A07160027"
"A07160027"
"A07160027"
"A07160027"
"A07160027"
"A07160025"
"A07160025"
"A07160025"
"A07160025"
"A07160025"
"A11150057"
"A11150057"
"A11150057"
"A11150057"
"A09160134"
"A09160190"
"A11150058"
"A11150059"
"A11150059"
"A11150059"
"A11150059"
"A11150059"
"A11150059"
"A11150059"
"A11150059"
"A11150059"
"A08180121"
"A07150136"
"A07150136"
"A07150136"
"A07150136"
"A10150083"
"A10150083"
"A02160396"
"A06160332"
"A06160332"
"A06160332"
"A06160332"
"A08160343"
"A08160177"
"A08160177"
"A09160032"
"A09160032"
"A09160032"
"A12160572"
"A12160572"
"A03171519"
"A03171519"
"A04171261"
"A08160299"
"A08160299"
"A10150083"
"A10150083"
"A08171047"
"A08171047"
"A08171047"
"A08171047"
"A08171047"
"A11171844"
"A11171844"
"A11171844"
"A11171844"
"A01181065"
"A11171844"
"A11171844"
"A05160083"
"A05160083"
"A05160083"
"A05160085"
"A05160085"
"A05160085"
"A05160084"
"A05160084"
"A05160084"
"A05160016"
"A05160016"
"A05160016"
"A05160013"
"A05160013"
"A05160013"
"A04160481"
"A04160481"
"A04160481"
"A05160007"
"A05160007"
"A05160007"
"A04160484"
"A04160484"
"A04160484"
"A04160482"
"A04160482"
"A04160482"
"A05160009"
"A05160009"
"A05160009"
"A05160014"
"A05160014"
"A05160014"
"A04160485"
"A04160485"
"A04160485"
"A04160485"
"A04160485"
"A04160485"
"A04160483"
"A04160483"
"A04160483"
"A05160010"
"A05160010"
"A05160010"
"A05160017"
"A05160017"
"A05160017"
"A05160008"
"A05160008"
"A05160008"
"A05160011"
"A05160011"
"A05160011"
"A05160012"
"A05160012"
"A05160012"
"A04160485"
"A04160485"
"A04160481"
"A04160481"
"A04160485"
"A04160485"
"A07160354"
"A07160354"
"A07160354"
"A10160420"
"A10160420"
"A10160420"
"A10160420"
"A12160059"
"A12160059"
"A09160065"
"A12160104"
"A12160062"
"A12160062"
"A12160062"
"A12160062"
"A09160065"
"A09160065"
"A02170098"
"A02170098"
"A02170098"
"A02170098"
"A02170102"
"A02170102"
"A02170102"
"A02170099"
"A02170099"
"A02170099"
"A02170102"
"A02170102"
"A08170272"
"A08170272"
"A08170272"
"A11180490"
"A11180490"
"A11180490"
"A11180490"
"A11180490"
"A04160453"
"A04160455"
"A04160455"
"A09160420"
"A09160420"
"A09160420"
"A09160330"
"A09160330"
"A09160330"
"A12160125"
"A12160125"
"A12160125"
"A09160261"
"A09160261"
"A09160261"
"A09160261"
"A11160074"
"A11160074"
"A11160074"
"A11160075"
"A11160075"
"A11160075"
"A10160153"
"A10160153"
"A10160153"
"A10160153"
"A10160545"
"A10160545"
"A10160545"
"A03180137"
"A03180137"
"A03180137"
"A03180137"
"A10160504"
"A10160504"
"A10160504"
"A10160504"
"A03180013"
"A10160186"
"A10160186"
"A10160186"
"A10160186"
"A10160186"
"A11160079"
"A11160079"
"A11160079"
"A11160079"
"A04180762"
"A10160162"
"A10160162"
"A10160162"
"A10160162"
"A10160162"
"A03180256"
"A03180256"
"A03180256"
"A03180256"
"A09160226"
"A09160226"
"A09160226"
"A09160226"
